Scraped_Date,Scraped_Time,product_name,handle,brand,product_id,sku,barcode,size,price,availability
02/08/2023, 16:40:42,Advance Sensitive Skin &amp; Digestion Adult Salmon Dry Dog Food 13kg,advance-sensitive-skin-digestion-adult-salmon-dry-dog-food,Advance,6660851957896,100000004158,9334214046051,13kg,153.00,Available
02/08/2023, 16:40:42,Glow Puppy Australian Chicken Raw Dog Food 2.72kg,glow-puppy-australian-chicken-raw-dog-food,Glow,6661887656072,100000014542,9332596029785,2.72kg,28.49,Unavailable Online
02/08/2023, 16:40:42,Hill's Prescription Diet C/D Multicare Urinary Care Wet Dog Food 370G,hills-prescription-diet-c-d-multicare-urinary-care-wet-dog-food,Hill's VET,6660843995272,123011000013,052742700106,370g,6.40,Out of Stock
02/08/2023, 16:40:42,Supercoat Active Adult Beef Dry Dog Food 18kg,supercoat-active-adult-beef-dry-dog-food,Supercoat,7042984214664,100000102490,9300605147621,18kg,70.00,Out of Stock
02/08/2023, 16:40:42,Leading Raw Senior Life Stage Diet Wet Dog Food 2.72kg,leading-raw-senior-life-stage-diet-wet-dog-food,Leading RAW,6661301928072,122512000054,9337940006009,2.72kg,24.99,Unavailable Online
02/08/2023, 16:40:42,Glow Puppy Australian Lamb Raw Dog Food 2.72kg,glow-puppy-australian-lamb-raw-dog-food,Glow,6661045616776,100000014545,9332596029815,2.72kg,28.49,Unavailable Online
02/08/2023, 16:40:42,Glow Adult Australian Chicken Raw Dog Food 2.72kg,glow-adult-australian-chicken-raw-dog-food,Glow,6661234032776,100000014543,9332596029792,2.72kg,28.49,Unavailable Online
02/08/2023, 16:40:42,Hill's Science Diet Small and Mini Adult Sensitive Stomach and Skin Dry Dog Food 1.81kg,hills-science-diet-small-and-mini-adult-sensitive-stomach-and-skin-dry-dog-food-1-81kg,Hill's Science Diet,6839997202568,100000012210,052742007038,1.81kg,45.98,Out of Stock
02/08/2023, 16:40:42,Glow Adult Australian Kangaroo Raw Dog Food,glow-adult-australian-kangaroo-raw-dog-food,Glow,6668360712328,100000038729,9332596036585,2.72kg,34.97,Unavailable Online
02/08/2023, 16:40:42,Advance Oodles Puppy Dry Dog Food,advance-oodles-puppy-dry-dog-food,Advance,7042668036232,100000102492,9334214060934,2.50kg,46.05,Available
02/08/2023, 16:40:42,Royal Canin Shih Tzu Adult Dry Dog Food 1.5kg,royal-canin-shih-tzu-adult-dry-dog-food,Royal Canin,6660840751240,122725000096,3182550743228,1.5kg,41.50,Available
02/08/2023, 16:40:42,Glow Mature 7+ Australian Lamb Raw Dog Food 2.72kg,glow-mature-7-australian-lamb-raw-dog-food,Glow,6661048205448,100000014547,9332596029839,2.72kg,28.49,Unavailable Online
02/08/2023, 16:40:42,Hill's Science Diet Adult Chicken Wet Dog Food 370G,hills-science-diet-adult-chicken-wet-dog-food,Hill's Science Diet,6660853137544,122718000031,052742703701,370g,4.75,Out of Stock
02/08/2023, 16:40:42,Ivory Coat Holistic Nutrition Puppy Lamb &amp; Brown Rice Dry Dog Food,ivory-coat-holistic-nutrition-puppy-lamb-brown-rice-dry-dog-food,IVORY COAT,6873251709064,100000014502,9348601003275,2.50kg,35.98,Out of Stock
02/08/2023, 16:40:42,Glow Adult Mackerel Raw Dog Food,glow-adult-mackerel-raw-dog-food,Glow,6668360482952,100000038730,9392596005844,2.72kg,34.97,Unavailable Online
02/08/2023, 16:40:42,Pedigree Working Dog Real Beef Dry Dog Food 20kg,pedigree-working-dog-real-beef-dry-dog-food,Pedigree,6660944822408,122013000040,9310022169601,20kg,62.78,Out of Stock
02/08/2023, 16:40:42,"Wild Aussie Blend with Kangaroo, Venison &amp; Boar Dog Roll 2kg",wild-aussie-blend-with-kangaroo-venison-boar-dog-roll,BALANCED LIFE,6661474451592,100000023343,9332613003934,2kg,19.98,Available
02/08/2023, 16:40:42,Optimum Grain Free Beef &amp; Vegetables Dry Dog Food 13.5kg,optimum-grain-free-beef-vegetables-dry-dog-food,Optimum,6660845568136,100000036558,9334214050737,13.5kg,87.88,Out of Stock
02/08/2023, 16:40:42,K9 Natural Freeze Dried Dog Supplement Lamb Green Tripe Dry Dog Food 200g,k9-natural-freeze-dried-dog-supplement-lamb-green-tripe-dry-dog-food,K9 Natural,6660843503752,122729000017,9421900779055,200g,29.98,Out of Stock
02/08/2023, 16:40:42,Hill's Prescription Diet i/d Digestive Care Chicken &amp; Vegetable Stew Wet Dog Food 156g,hills-prescription-diet-i-d-digestive-care-chicken-vegetable-stew-wet-dog-food-156g,Hill's VET,6867793182856,123011000079,052742339009,156g,4.36,Available
02/08/2023, 16:40:42,Leading Raw Energy Life Stage Diet Wet Dog Food 2.72kg,leading-raw-energy-life-stage-diet-wet-dog-food,Leading RAW,6660980342920,122512000055,9337940005996,2.72kg,24.98,Unavailable Online
02/08/2023, 16:40:42,Prime100 Kangaroo Mince,prime100-kangaroo-mince,Prime,6660996432008,122512000049,9340710000282,800g,14.33,Unavailable Online
02/08/2023, 16:40:42,Hill's Science Diet Adult Lamb &amp; Rice Dry Dog Food 14.97kg,hills-science-diet-adult-lamb-rice-dry-dog-food,Hill's Science Diet,6660826923144,100000024739,052742203607,14.97kg,186.00,Available
02/08/2023, 16:40:42,Glow Mature 7+ Australian Chicken Raw Dog Food 2.72kg,glow-mature-7-australian-chicken-raw-dog-food,Glow,6662178635912,100000014544,9332596029808,2.72kg,28.49,Unavailable Online
02/08/2023, 16:40:42,Holistic Select Adult Health - Anchovy &amp; Sardine and Salmon Meal Recipe 13.61kg,holistic-select-adult-health-anchovy-sardine-salmon-dry-dog-food,HOLISTIC SELECT,6660827021448,122719000015,041693221235,13.61kg,160.00,Out of Stock
02/08/2023, 16:40:42,Optimum Grain Free Sensitive Real Fish &amp; Vegetables Dry Dog Food 13.5kg,optimum-grain-free-sensitive-real-fish-vegetables-dry-dog-food,Optimum,6660828627080,100000036555,9334214050690,13.5kg,87.88,Out of Stock
02/08/2023, 16:40:42,K9 Natural Beef Freeze Dried Dog Food Topper 142g,k9-natural-beef-freeze-dried-dog-food-topper-142g,K9 Natural,6825471836296,100000041668,9421900779871,142g,17.58,Out of Stock
02/08/2023, 16:40:42,"Wellness Core Simply Shreds Chicken, Beef &amp; Carrots Wet Dog Food 79g",wellness-core-simply-shreds-chicken-beef-carrots-wet-dog-food,WELLNESS CORE,6660829479048,100000020344,076344012450,79g,3.58,Available
02/08/2023, 16:40:42,Black Hawk Grain Free Large Breed Adult Chicken Dry Dog Food 15kg,black-hawk-grain-free-large-breed-adult-chicken-dry-dog-food,Black Hawk,6660957208712,100000014585,9312239045266,15kg,209.00,Available
02/08/2023, 16:40:42,Royal Canin Maxi Relax Care Adult Dry Dog Food,royal-canin-maxi-relax-care-adult-dry-dog-food,Royal Canin,6660954521736,100000019000,3182550894944,9kg,125.00,Out of Stock
02/08/2023, 16:40:42,Hill's Science Diet Perfect Weight Adult Large Breed Dry Dog Food 12.9kg,hills-science-diet-perfect-weight-large-breed-adult-dry-dog-food,Hill's Science Diet,6660822958216,100000024737,052742033150,12.9kg,174.00,Out of Stock
02/08/2023, 16:40:42,Eukanuba Beef &amp; Vegetables Stew Adult Wet Dog Food Cans 354G,eukanuba-adult-beef-wet-dog-food,Eukanuba,6660854513800,122717000278,751486000694,354g,3.78,Out of Stock
02/08/2023, 16:40:42,Balanced Life Crocodile &amp; Rice Limited Ingredient Diet Dog Roll 1.3kg,balanced-life-crocodile-rice-limited-ingredient-diet-dog-roll,BALANCED LIFE,6661492932744,100000023339,9323961000287,1.3kg,31.98,Unavailable Online
02/08/2023, 16:40:42,Advance Medium Terriers Ocean Fish Dry Dog Food 2.5kg,advance-medium-terriers-ocean-fish-dry-dog-food,Advance,7181864534152,100000024954,9334214054629,2.50kg,46.05,Available
02/08/2023, 16:40:42,Holistic Select Grain Free Large &amp; Giant Breed Puppy Dry Dog Food 10.88kg,holistic-select-grain-free-large-giant-breed-puppy-dry-dog-food,HOLISTIC SELECT,6660823122056,122719000064,041693311172,10.88kg,149.00,Out of Stock
02/08/2023, 16:40:42,Supercoat Smartblend Puppy Chicken Dry Dog Food 3kg,supercoat-smartblend-puppy-chicken-dry-dog-food,Supercoat,6661646483592,122014000120,9300605110939,3kg,16.20,Out of Stock
02/08/2023, 16:40:42,Vets All Natural Complete Mix Adult Dry Dog Food 1kg,vets-all-natural-complete-mix-adult-dry-dog-food,Vets All Natural,6661857476744,122726000008,9323961006630,1kg,22.47,Available
02/08/2023, 16:40:42,Crave Adult Beef &amp; Lamb Dry Dog Food 2.8kg,crave-adult-beef-lamb-dry-dog-food,CRAVE,6660839637128,100000023267,9334214055220,2.8kg,24.99,Out of Stock
02/08/2023, 16:40:42,Royal Canin Shih Tzu Puppy Dry Dog Food 1.5kg,royal-canin-shih-tzu-puppy-dry-dog-food,Royal Canin,6660824170632,122725000114,3182550722605,1.5kg,42.38,Out of Stock
02/08/2023, 16:40:42,K9 Natural Lamb Tripe Freeze Dried Dog Food Topper 57g,k9-natural-lamb-tripe-freeze-dried-dog-food-topper-57g,K9 Natural,6825475145864,100000041669,9421900779895,57g,17.58,Available
02/08/2023, 16:40:42,Balanced Life Lamb Topper 200g,balanced-life-lamb-topper,BALANCED LIFE,6660846911624,100000014587,9323961009259,200g,15.97,Available
02/08/2023, 16:40:42,Optimum Weight Management Chicken and Rice Canned Dog Food 700g,optimum-weight-management-chicken-and-rice-canned-dog-food,Optimum,6660943872136,122013000125,9310022193101,700g,4.20,Out of Stock
02/08/2023, 16:40:42,Supercoat Smartblend Adult Chicken Dry Dog Food 3kg,supercoat-smartblend-adult-chicken-dry-dog-food,Supercoat,6661106925704,122014000121,9300605110960,3kg,15.99,Available
02/08/2023, 16:40:42,Hill's Prescription Diet Metabolic Weight Management Dry Dog Food 3.5kg,hills-prescription-diet-metabolic-weight-management-dry-dog-food,Hill's VET,6660831772808,100000011617,052742022369,3.5kg,96.98,Available
02/08/2023, 16:40:42,Pro Plan Sensitive Skin &amp; Stomach With OptiRestore Adult Dry Dog Food 2.50kg,pro-plan-sensitive-skin-stomach-with-optirestore-adult-dry-dog-food,Pro Plan,6661268340872,122724000101,9300605105423,2.50kg,47.48,Out of Stock
02/08/2023, 16:40:42,Balanced Life Salmon Topper 200G,balanced-life-salmon-topper,BALANCED LIFE,6660846387336,100000014588,9323961009266,200g,15.97,Out of Stock
02/08/2023, 16:40:42,Ivory Coat Grain Free Beef &amp; Kangaroo Frozen Dog Food 8x227g,ivory-coat-grain-free-beef-kangaroo-frozen-dog-food,IVORY COAT,6660973527176,100000023345,9348601003763,8x227g,28.22,Unavailable Online
02/08/2023, 16:40:42,Supercoat True Origin Chicken &amp; Duck Dry Dog Food 2.50kg,supercoat-true-origin-chicken-duck-dry-dog-food,Supercoat,6662192201864,100000005464,9300605123069,2.50kg,16.99,Out of Stock
02/08/2023, 16:40:42,Pro Plan Bright Mind Small &amp; Mini 7+ Senior Dry Dog Food,pro-plan-bright-mind-small-mini-7-senior-dry-dog-food,Pro Plan,6661786140808,100000001410,9300605105119,2.50kg,54.20,Out of Stock
02/08/2023, 16:40:42,Holistic Select Large &amp; Giant Breed Adult Health Chicken &amp; Oatmeal Dry Dog Food 13.6kg,holistic-select-large-giant-breed-adult-health-chicken-oatmeal-dry-dog-food,HOLISTIC SELECT,6660974444680,122719000023,041693249437,13.6kg,160.00,Out of Stock
02/08/2023, 16:40:42,Hill's Science Diet Small Paws Adult Lamb &amp; Rice Dry Dog Food 2.04kg,hills-science-diet-small-paws-adult-lamb-rice-dry-dog-food,Hill's Science Diet,6660838785160,100000023138,052742289601,2.04kg,46.60,Out of Stock
02/08/2023, 16:40:42,Supercoat Smartblend Healthy Weight Adult Chicken Dry Dog Food 3kg,supercoat-smartblend-healthy-weight-adult-chicken-dry-dog-food,Supercoat,6660967104648,122014000123,9300605110366,3kg,15.99,Available
02/08/2023, 16:40:42,Holistic Select Health Grain Free Adult Rabbit &amp; Lamb Dry Dog Food,holistic-select-health-grain-free-adult-rabbit-lamb-dry-dog-food,HOLISTIC SELECT,6662120079496,122719000054,041693311080,1.81kg,37.50,Out of Stock
02/08/2023, 16:40:42,Coprice Drover Dry Dog Food 15kg,coprice-drover-dry-dog-food,Coprice,6661019631752,122011000007,9310140003368,15kg,37.99,Out of Stock
02/08/2023, 16:40:42,ROYAL CANIN VETERINARY DIET Diabetic Adult Wet Dog Food 410g,royal-canin-veterinary-diet-diabetic-adult-dry-dog-food,Royal Canin VET,6660945576072,100000023587,9003579307298,410g,6.97,Out of Stock
02/08/2023, 16:40:42,Balanced Life Kangaroo Topper 200g,balanced-life-kangaroo-topper,BALANCED LIFE,6660836524168,100000014586,9323961009242,200g,15.97,Out of Stock
02/08/2023, 16:40:42,Ivory Coat Grain Free Ocean Fish Frozen Dog Food 8x227g,ivory-coat-grain-free-ocean-fish-frozen-dog-food,IVORY COAT,6662236471432,100000023347,9348601003787,8x227g,28.22,Unavailable Online
02/08/2023, 16:40:42,Prime100 SPD Zero-G Chicken Lentil Turmeric Puppy Dog Food 2kg,prime100-zero-g-puppy-chicken-lentil-turmeric-dry-dog-food,ZERO G,6662260916360,100000003892,9340710001593,2kg,36.99,Out of Stock
02/08/2023, 16:40:42,ROYAL CANIN VETERINARY DIET Renal Select Adult Dry Dog Food 2kg,royal-canin-veterinary-diet-renal-select-adult-dry-dog-food,Royal Canin VET,6660846157960,123012000134,3182550842150,2kg,52.98,Out of Stock
02/08/2023, 16:40:42,Hill's Prescription Diet I/D Low Fat Digestive Care Chicken &amp; Vegetable Stew Wet Dog Food 156g,hills-prescription-diet-i-d-low-fat-digestive-care-chicken-vegetable-stew-wet-dog-food,Hill's VET,6660844224648,123011000096,052742339108,156g,4.25,Out of Stock
02/08/2023, 16:40:42,Holistic Select Grain Free Adult Health Duck Dry Dog Food 10.9kg,holistic-select-grain-free-adult-health-duck-dry-dog-food,HOLISTIC SELECT,6660833149064,122719000072,041693311349,10.88kg,149.00,Out of Stock
02/08/2023, 16:40:42,Hill's Prescription Diet U/D Urinary Care Wet Dog Food 370g,hills-prescription-diet-u-d-urinary-care-wet-dog-food,Hill's VET,6660827578504,123011000031,052742701608,370g,5.50,Out of Stock
02/08/2023, 16:40:42,Hill's Science Diet Youthful Vitality Small &amp; Mini Senior Chicken Dry Dog Food 1.58kg,hills-science-diet-youthful-vitality-small-mini-senior-chicken-dry-dog-food,Hill's Science Diet,6660823056520,122718000179,052742012032,1.58kg,44.92,Out of Stock
02/08/2023, 16:40:42,Orijen Biologically Appropriate Puppy Large Breed Dry Food 11.4kg,orijen-biologically-appropriate-puppy-large-breed-dry-food-11-4kg-1,Orijen,6769507565704,100000076332,064992102258,11.4kg,230.00,Out of Stock
02/08/2023, 16:40:42,Supercoat Smartblend Sensitive Adult Fish Dry Dog Food 3kg,supercoat-smartblend-sensitive-adult-fish-dry-dog-food,Supercoat,6661993365640,122014000129,9300605110922,3kg,15.99,Out of Stock
02/08/2023, 16:40:42,Hill's Science Diet Active Adult Dry Dog Food 20kg,hills-science-diet-active-adult-dry-dog-food,Hill's Science Diet,6660825120904,100000012216,052742022000,20kg,199.00,Out of Stock
02/08/2023, 16:40:42,Supercoat Smartblend Adult Beef Dry Dog Food 3kg,supercoat-smartblend-adult-beef-dry-dog-food,Supercoat,6661758222472,122014000122,9300605110953,3kg,16.20,Out of Stock
02/08/2023, 16:40:42,Hill's Science Diet Small Paws Senior Adult 11+ Dry Dog Food 2.04kg,hills-science-diet-small-paws-senior-adult-11-dry-dog-food,Hill's Science Diet,6661278531720,122718000131,052742253305,2.04kg,46.98,Out of Stock
02/08/2023, 16:40:42,Ivory Coat Grain Free Chicken Frozen Dog Food 8x227g,ivory-coat-grain-free-chicken-frozen-dog-food,IVORY COAT,6660974575752,100000023346,9348601003770,8x227g,28.22,Unavailable Online
02/08/2023, 16:40:42,Hill's Prescription Diet L/D Liver Care Canned Wet Dog Food 370g,hills-prescription-diet-l-d-liver-care-canned-wet-dog-food-370g,Hill's VET,6839997923464,123011000033,052742701103,370g,5.50,Out of Stock
02/08/2023, 16:40:42,Holistic Select Grain Free Health Adult Duck Dry Dog Food 1.81kg,holistic-select-grain-free-health-adult-duck-dry-dog-food,HOLISTIC SELECT,6661493227656,122719000065,041693311325,1.81kg,37.50,Out of Stock
02/08/2023, 16:40:42,Supercoat Smartblend Small Breed Adult Chicken Dry Dog Food 3kg,supercoat-smartblend-small-breed-adult-chicken-dry-dog-food,Supercoat,6660951834760,122014000124,9300605110908,3kg,16.20,Out of Stock
02/08/2023, 16:40:42,Hill's Prescription Diet R/D Weight Reduction Dry Dog Food 12.5kg,hills-prescription-diet-r-d-weight-reduction-dry-dog-food,Hill's VET,6660951212168,123011000045,052742859903,12.5kg,238.00,Out of Stock
